id,nurse,target,tempo,var,indice,value
51,marmeleiro,aroeira,temp7,altura,RII,1
61,marmeleiro,angico,temp7,altura,RII,1
61,marmeleiro,cating,temp7,altura,RII,0.186440678
61,marmeleiro,aroeira,temp7,altura,RII,0.1641791045
72,marmeleiro,angico,temp7,altura,RII,0.5593220339
72,marmeleiro,cating,temp7,altura,RII,-0.1627906977
72,marmeleiro,aroeira,temp7,altura,RII,0.0625
62,mofumbo,angico,temp7,altura,RII,1
62,mofumbo,cating,temp7,altura,RII,0.3448275862
62,mofumbo,aroeira,temp7,altura,RII,0.12
71,mofumbo,angico,temp7,altura,RII,-1
71,mofumbo,cating,temp7,altura,RII,0.16
71,mofumbo,aroeira,temp7,altura,RII,0.0352941176
60,mofumbo,angico,temp7,altura,RII,-1
60,mofumbo,cating,temp7,altura,RII,0.0454545455
60,mofumbo,aroeira,temp7,altura,RII,1
137,mofumbo,angico,temp7,altura,RII,1
137,mofumbo,cating,temp7,altura,RII,-0.04
137,mofumbo,aroeira,temp7,altura,RII,-1
119,mofumbo,angico,temp7,altura,RII,-0.05
119,mofumbo,cating,temp7,altura,RII,1
119,mofumbo,aroeira,temp7,altura,RII,0.1290322581
69,mororo,angico,temp7,altura,RII,0.1327433628
69,mororo,cating,temp7,altura,RII,-0.0638297872
69,mororo,aroeira,temp7,altura,RII,0.0487804878
79,mororo,angico,temp7,altura,RII,1
79,mororo,cating,temp7,altura,RII,1
79,mororo,aroeira,temp7,altura,RII,-0.1612903226
84,mororo,angico,temp7,altura,RII,-0.007751938
84,mororo,cating,temp7,altura,RII,0.2380952381
84,mororo,aroeira,temp7,altura,RII,-0.075
152,mororo,angico,temp7,altura,RII,-1
152,mororo,cating,temp7,altura,RII,-0.1746031746
152,mororo,aroeira,temp7,altura,RII,-0.0666666667
93,mororo,angico,temp7,altura,RII,0.2307692308
93,mororo,cating,temp7,altura,RII,0.3265306122
93,mororo,aroeira,temp7,altura,RII,-0.1470588235
52,paubranco,angico,temp7,altura,RII,1
52,paubranco,cating,temp7,altura,RII,0.4520547945
52,paubranco,aroeira,temp7,altura,RII,-0.1466666667
28,paubranco,angico,temp7,altura,RII,-1
28,paubranco,cating,temp7,altura,RII,-0.0877192982
28,paubranco,aroeira,temp7,altura,RII,0.1666666667
110,paubranco,angico,temp7,altura,RII,0.1
110,paubranco,cating,temp7,altura,RII,-0.2941176471
110,paubranco,aroeira,temp7,altura,RII,0.0434782609
33,paubranco,angico,temp7,altura,RII,-1
33,paubranco,cating,temp7,altura,RII,-0.3333333333
33,paubranco,aroeira,temp7,altura,RII,-1
146,paubranco,angico,temp7,altura,RII,1
146,paubranco,cating,temp7,altura,RII,-1
146,paubranco,aroeira,temp7,altura,RII,1
101,pereiro,angico,temp7,altura,RII,-0.0149253731
101,pereiro,cating,temp7,altura,RII,-0.2363636364
101,pereiro,aroeira,temp7,altura,RII,-0.027027027
82,pereiro,angico,temp7,altura,RII,0.0727272727
82,pereiro,cating,temp7,altura,RII,-0.1764705882
82,pereiro,aroeira,temp7,altura,RII,-0.12
66,pereiro,angico,temp7,altura,RII,1
66,pereiro,cating,temp7,altura,RII,-0.1081081081
66,pereiro,aroeira,temp7,altura,RII,0.0461538462
129,pereiro,angico,temp7,altura,RII,-0.1282051282
129,pereiro,cating,temp7,altura,RII,0.4347826087
129,pereiro,aroeira,temp7,altura,RII,0.0476190476
147,pereiro,angico,temp7,altura,RII,0.2542372881
147,pereiro,cating,temp7,altura,RII,-0.2916666667
147,pereiro,aroeira,temp7,altura,RII,0.1428571429
32,umbu,angico,temp7,altura,RII,-0.0882352941
32,umbu,cating,temp7,altura,RII,-0.1875
32,umbu,aroeira,temp7,altura,RII,-0.1818181818
115,umbu,angico,temp7,altura,RII,0
115,umbu,cating,temp7,altura,RII,-0.2727272727
115,umbu,aroeira,temp7,altura,RII,-0.0877192982
158,umbu,angico,temp7,altura,RII,-0.1267605634
158,umbu,cating,temp7,altura,RII,-0.0491803279
158,umbu,aroeira,temp7,altura,RII,0.04
141,umbu,angico,temp7,altura,RII,0.1025641026
141,umbu,cating,temp7,altura,RII,0.0243902439
141,umbu,aroeira,temp7,altura,RII,-0.0684931507
143,umbu,angico,temp7,altura,RII,-0.0149253731
143,umbu,cating,temp7,altura,RII,0.0454545455
143,umbu,aroeira,temp7,altura,RII,0.1392405063
38,angico,angico,temp8,folha,RII,0
38,angico,cating,temp8,folha,RII,0
38,angico,aroeira,temp8,folha,RII,-0.6666666667
111,angico,angico,temp8,folha,RII,0
111,angico,cating,temp8,folha,RII,0
111,angico,aroeira,temp8,folha,RII,-0.6
58,angico,angico,temp8,folha,RII,0
58,angico,cating,temp8,folha,RII,0
58,angico,aroeira,temp8,folha,RII,0
85,angico,angico,temp8,folha,RII,0
85,angico,cating,temp8,folha,RII,0
85,angico,aroeira,temp8,folha,RII,-0.3333333333
144,angico,angico,temp8,folha,RII,0
144,angico,cating,temp8,folha,RII,0.3333333333
144,angico,aroeira,temp8,folha,RII,0
113,algodao,angico,temp8,folha,RII,1
113,algodao,cating,temp8,folha,RII,0
113,algodao,aroeira,temp8,folha,RII,1
123,algodao,angico,temp8,folha,RII,1
123,algodao,cating,temp8,folha,RII,0
123,algodao,aroeira,temp8,folha,RII,0
122,algodao,angico,temp8,folha,RII,0
122,algodao,cating,temp8,folha,RII,0.2
122,algodao,aroeira,temp8,folha,RII,-0.6666666667
156,algodao,angico,temp8,folha,RII,0.5
156,algodao,cating,temp8,folha,RII,0
156,algodao,aroeira,temp8,folha,RII,0
157,algodao,angico,temp8,folha,RII,0
157,algodao,cating,temp8,folha,RII,0
157,algodao,aroeira,temp8,folha,RII,0.3333333333
41,burra,angico,temp8,folha,RII,-1
41,burra,cating,temp8,folha,RII,0
41,burra,aroeira,temp8,folha,RII,0
102,burra,angico,temp8,folha,RII,0
102,burra,cating,temp8,folha,RII,0
102,burra,aroeira,temp8,folha,RII,-0.5
81,burra,angico,temp8,folha,RII,-1
81,burra,cating,temp8,folha,RII,0
81,burra,aroeira,temp8,folha,RII,0.3333333333
88,burra,angico,temp8,folha,RII,0
88,burra,cating,temp8,folha,RII,0
88,burra,aroeira,temp8,folha,RII,0
128,burra,angico,temp8,folha,RII,0.5
128,burra,cating,temp8,folha,RII,0
128,burra,aroeira,temp8,folha,RII,0.3333333333
30,catanduva,angico,temp8,folha,RII,1
30,catanduva,cating,temp8,folha,RII,1
30,catanduva,aroeira,temp8,folha,RII,-0.5
43,catanduva,angico,temp8,folha,RII,0
43,catanduva,cating,temp8,folha,RII,0
43,catanduva,aroeira,temp8,folha,RII,-0.6
108,catanduva,angico,temp8,folha,RII,0
108,catanduva,cating,temp8,folha,RII,0
108,catanduva,aroeira,temp8,folha,RII,0
65,catanduva,angico,temp8,folha,RII,-1
65,catanduva,cating,temp8,folha,RII,0
65,catanduva,aroeira,temp8,folha,RII,0.3333333333
131,catanduva,angico,temp8,folha,RII,0
131,catanduva,cating,temp8,folha,RII,0
131,catanduva,aroeira,temp8,folha,RII,-0.3333333333
21,catingueira,angico,temp8,folha,RII,1
21,catingueira,cating,temp8,folha,RII,0
21,catingueira,aroeira,temp8,folha,RII,0
35,catingueira,angico,temp8,folha,RII,0
35,catingueira,cating,temp8,folha,RII,0
35,catingueira,aroeira,temp8,folha,RII,0
64,catingueira,angico,temp8,folha,RII,1
64,catingueira,cating,temp8,folha,RII,0
64,catingueira,aroeira,temp8,folha,RII,0
95,catingueira,angico,temp8,folha,RII,-0.3333333333
95,catingueira,cating,temp8,folha,RII,0
95,catingueira,aroeira,temp8,folha,RII,0
127,catingueira,angico,temp8,folha,RII,0
127,catingueira,cating,temp8,folha,RII,0
127,catingueira,aroeira,temp8,folha,RII,-0.5
97,cumaru,angico,temp8,folha,RII,0
97,cumaru,cating,temp8,folha,RII,0
97,cumaru,aroeira,temp8,folha,RII,0.6
149,cumaru,angico,temp8,folha,RII,1
149,cumaru,cating,temp8,folha,RII,0
149,cumaru,aroeira,temp8,folha,RII,0.6666666667
100,cumaru,angico,temp8,folha,RII,1
100,cumaru,cating,temp8,folha,RII,0
100,cumaru,aroeira,temp8,folha,RII,-1
53,cumaru,angico,temp8,folha,RII,1
53,cumaru,cating,temp8,folha,RII,0
53,cumaru,aroeira,temp8,folha,RII,0
23,cumaru,angico,temp8,folha,RII,-1
23,cumaru,cating,temp8,folha,RII,0
23,cumaru,aroeira,temp8,folha,RII,1
138,favelinha,angico,temp8,folha,RII,0.3333333333
138,favelinha,cating,temp8,folha,RII,0.3333333333
138,favelinha,aroeira,temp8,folha,RII,0
124,favelinha,angico,temp8,folha,RII,1
124,favelinha,cating,temp8,folha,RII,-0.3333333333
124,favelinha,aroeira,temp8,folha,RII,-0.5
153,favelinha,angico,temp8,folha,RII,0
153,favelinha,cating,temp8,folha,RII,1
153,favelinha,aroeira,temp8,folha,RII,0.5
154,favelinha,angico,temp8,folha,RII,-1
154,favelinha,cating,temp8,folha,RII,0.3333333333
154,favelinha,aroeira,temp8,folha,RII,0
155,favelinha,angico,temp8,folha,RII,1
155,favelinha,cating,temp8,folha,RII,0
155,favelinha,aroeira,temp8,folha,RII,0
24,feijao,angico,temp8,folha,RII,0
24,feijao,cating,temp8,folha,RII,0
24,feijao,aroeira,temp8,folha,RII,0.6
67,feijao,angico,temp8,folha,RII,-1
67,feijao,cating,temp8,folha,RII,0
67,feijao,aroeira,temp8,folha,RII,0
75,feijao,angico,temp8,folha,RII,0.3333333333
75,feijao,cating,temp8,folha,RII,0
75,feijao,aroeira,temp8,folha,RII,-0.3333333333
80,feijao,angico,temp8,folha,RII,0
80,feijao,cating,temp8,folha,RII,-1
80,feijao,aroeira,temp8,folha,RII,-1
134,feijao,angico,temp8,folha,RII,0
134,feijao,cating,temp8,folha,RII,0
134,feijao,aroeira,temp8,folha,RII,0.3333333333
27,imbiratanha,angico,temp8,folha,RII,0
27,imbiratanha,cating,temp8,folha,RII,0
27,imbiratanha,aroeira,temp8,folha,RII,0
150,imbiratanha,angico,temp8,folha,RII,0
150,imbiratanha,cating,temp8,folha,RII,0
150,imbiratanha,aroeira,temp8,folha,RII,-0.3333333333
73,imbiratanha,angico,temp8,folha,RII,0
73,imbiratanha,cating,temp8,folha,RII,1
73,imbiratanha,aroeira,temp8,folha,RII,0
78,imbiratanha,angico,temp8,folha,RII,0
78,imbiratanha,cating,temp8,folha,RII,-0.5
78,imbiratanha,aroeira,temp8,folha,RII,-0.5
160,imbiratanha,angico,temp8,folha,RII,-0.5
160,imbiratanha,cating,temp8,folha,RII,0
160,imbiratanha,aroeira,temp8,folha,RII,-0.3333333333
57,imburana,angico,temp8,folha,RII,0
57,imburana,cating,temp8,folha,RII,0
57,imburana,aroeira,temp8,folha,RII,0
151,imburana,angico,temp8,folha,RII,0
151,imburana,cating,temp8,folha,RII,0
151,imburana,aroeira,temp8,folha,RII,0
74,imburana,angico,temp8,folha,RII,1
74,imburana,cating,temp8,folha,RII,-1
74,imburana,aroeira,temp8,folha,RII,0
76,imburana,angico,temp8,folha,RII,1
76,imburana,cating,temp8,folha,RII,0
76,imburana,aroeira,temp8,folha,RII,-1
159,imburana,angico,temp8,folha,RII,0
159,imburana,cating,temp8,folha,RII,-1
159,imburana,aroeira,temp8,folha,RII,0
34,ipe,angico,temp8,folha,RII,0
34,ipe,cating,temp8,folha,RII,0
34,ipe,aroeira,temp8,folha,RII,0
112,ipe,angico,temp8,folha,RII,1
112,ipe,cating,temp8,folha,RII,0
112,ipe,aroeira,temp8,folha,RII,0
55,ipe,angico,temp8,folha,RII,1
55,ipe,cating,temp8,folha,RII,0
55,ipe,aroeira,temp8,folha,RII,0
132,ipe,angico,temp8,folha,RII,1
132,ipe,cating,temp8,folha,RII,0
132,ipe,aroeira,temp8,folha,RII,0
118,ipe,angico,temp8,folha,RII,0
118,ipe,cating,temp8,folha,RII,0.5
118,ipe,aroeira,temp8,folha,RII,-0.3333333333
130,juca,angico,temp8,folha,RII,1
130,juca,cating,temp8,folha,RII,0
130,juca,aroeira,temp8,folha,RII,-0.3333333333
136,juca,angico,temp8,folha,RII,1
136,juca,cating,temp8,folha,RII,-0.3333333333
136,juca,aroeira,temp8,folha,RII,-0.5
139,juca,angico,temp8,folha,RII,0.6666666667
139,juca,cating,temp8,folha,RII,0.6
139,juca,aroeira,temp8,folha,RII,-0.5
145,juca,angico,temp8,folha,RII,1
145,juca,cating,temp8,folha,RII,0
145,juca,aroeira,temp8,folha,RII,0
148,juca,angico,temp8,folha,RII,-0.7777777778
148,juca,cating,temp8,folha,RII,0
148,juca,aroeira,temp8,folha,RII,-0.6
46,jubranca,angico,temp8,folha,RII,0
46,jubranca,cating,temp8,folha,RII,-0.3333333333
46,jubranca,aroeira,temp8,folha,RII,-0.3333333333
19,jubranca,angico,temp8,folha,RII,-1
19,jubranca,cating,temp8,folha,RII,-1
19,jubranca,aroeira,temp8,folha,RII,0.3333333333
56,jubranca,angico,temp8,folha,RII,-1
56,jubranca,cating,temp8,folha,RII,0
56,jubranca,aroeira,temp8,folha,RII,1
70,jubranca,angico,temp8,folha,RII,0
70,jubranca,cating,temp8,folha,RII,0
70,jubranca,aroeira,temp8,folha,RII,0
68,jubranca,angico,temp8,folha,RII,0
68,jubranca,cating,temp8,folha,RII,1
68,jubranca,aroeira,temp8,folha,RII,-0.3333333333
22,jupreta,angico,temp8,folha,RII,0.3333333333
22,jupreta,cating,temp8,folha,RII,1
22,jupreta,aroeira,temp8,folha,RII,-0.1428571429
98,jupreta,angico,temp8,folha,RII,-0.6
98,jupreta,cating,temp8,folha,RII,0
98,jupreta,aroeira,temp8,folha,RII,0
20,jupreta,angico,temp8,folha,RII,1
20,jupreta,cating,temp8,folha,RII,1
20,jupreta,aroeira,temp8,folha,RII,0
126,jupreta,angico,temp8,folha,RII,1
126,jupreta,cating,temp8,folha,RII,0
126,jupreta,aroeira,temp8,folha,RII,0
125,jupreta,angico,temp8,folha,RII,1
125,jupreta,cating,temp8,folha,RII,0
125,jupreta,aroeira,temp8,folha,RII,0
25,marmeleiro,angico,temp8,folha,RII,0
25,marmeleiro,cating,temp8,folha,RII,-0.3333333333
25,marmeleiro,aroeira,temp8,folha,RII,-0.3333333333
48,marmeleiro,angico,temp8,folha,RII,-1
48,marmeleiro,cating,temp8,folha,RII,0
48,marmeleiro,aroeira,temp8,folha,RII,0
51,marmeleiro,angico,temp8,folha,RII,0
51,marmeleiro,cating,temp8,folha,RII,0
51,marmeleiro,aroeira,temp8,folha,RII,1
61,marmeleiro,angico,temp8,folha,RII,1
61,marmeleiro,cating,temp8,folha,RII,0
61,marmeleiro,aroeira,temp8,folha,RII,0
72,marmeleiro,angico,temp8,folha,RII,0
72,marmeleiro,cating,temp8,folha,RII,0
72,marmeleiro,aroeira,temp8,folha,RII,-1
62,mofumbo,angico,temp8,folha,RII,1
62,mofumbo,cating,temp8,folha,RII,0
62,mofumbo,aroeira,temp8,folha,RII,0
71,mofumbo,angico,temp8,folha,RII,-1
71,mofumbo,cating,temp8,folha,RII,0.5
71,mofumbo,aroeira,temp8,folha,RII,0
60,mofumbo,angico,temp8,folha,RII,-1
60,mofumbo,cating,temp8,folha,RII,-1
60,mofumbo,aroeira,temp8,folha,RII,1
137,mofumbo,angico,temp8,folha,RII,1
137,mofumbo,cating,temp8,folha,RII,0
137,mofumbo,aroeira,temp8,folha,RII,-1
119,mofumbo,angico,temp8,folha,RII,-1
119,mofumbo,cating,temp8,folha,RII,1
119,mofumbo,aroeira,temp8,folha,RII,0
69,mororo,angico,temp8,folha,RII,-0.5
69,mororo,cating,temp8,folha,RII,-0.3333333333
69,mororo,aroeira,temp8,folha,RII,0
79,mororo,angico,temp8,folha,RII,1
79,mororo,cating,temp8,folha,RII,1
79,mororo,aroeira,temp8,folha,RII,0
84,mororo,angico,temp8,folha,RII,0
84,mororo,cating,temp8,folha,RII,-1
84,mororo,aroeira,temp8,folha,RII,-0.3333333333
152,mororo,angico,temp8,folha,RII,-1
152,mororo,cating,temp8,folha,RII,0
152,mororo,aroeira,temp8,folha,RII,-1
93,mororo,angico,temp8,folha,RII,1
93,mororo,cating,temp8,folha,RII,0
93,mororo,aroeira,temp8,folha,RII,0.3333333333
52,paubranco,angico,temp8,folha,RII,1
52,paubranco,cating,temp8,folha,RII,0
52,paubranco,aroeira,temp8,folha,RII,0
28,paubranco,angico,temp8,folha,RII,-1
28,paubranco,cating,temp8,folha,RII,0
28,paubranco,aroeira,temp8,folha,RII,0.5
110,paubranco,angico,temp8,folha,RII,0
110,paubranco,cating,temp8,folha,RII,0
110,paubranco,aroeira,temp8,folha,RII,0
33,paubranco,angico,temp8,folha,RII,-1
33,paubranco,cating,temp8,folha,RII,0
33,paubranco,aroeira,temp8,folha,RII,-1
146,paubranco,angico,temp8,folha,RII,0
146,paubranco,cating,temp8,folha,RII,0
146,paubranco,aroeira,temp8,folha,RII,1
101,pereiro,angico,temp8,folha,RII,0
101,pereiro,cating,temp8,folha,RII,1
101,pereiro,aroeira,temp8,folha,RII,0
82,pereiro,angico,temp8,folha,RII,0
82,pereiro,cating,temp8,folha,RII,1
82,pereiro,aroeira,temp8,folha,RII,0.3333333333
66,pereiro,angico,temp8,folha,RII,1
66,pereiro,cating,temp8,folha,RII,0
66,pereiro,aroeira,temp8,folha,RII,0
129,pereiro,angico,temp8,folha,RII,1
129,pereiro,cating,temp8,folha,RII,1
129,pereiro,aroeira,temp8,folha,RII,0.6
147,pereiro,angico,temp8,folha,RII,-0.8181818182
147,pereiro,cating,temp8,folha,RII,0.3333333333
147,pereiro,aroeira,temp8,folha,RII,0.1111111111
32,umbu,angico,temp8,folha,RII,0
32,umbu,cating,temp8,folha,RII,0
32,umbu,aroeira,temp8,folha,RII,0.5
115,umbu,angico,temp8,folha,RII,0
115,umbu,cating,temp8,folha,RII,1
115,umbu,aroeira,temp8,folha,RII,-0.5
158,umbu,angico,temp8,folha,RII,0
158,umbu,cating,temp8,folha,RII,0.3333333333
158,umbu,aroeira,temp8,folha,RII,0
141,umbu,angico,temp8,folha,RII,0
141,umbu,cating,temp8,folha,RII,0
141,umbu,aroeira,temp8,folha,RII,-0.2
143,umbu,angico,temp8,folha,RII,0
143,umbu,cating,temp8,folha,RII,0
143,umbu,aroeira,temp8,folha,RII,0.3333333333
38,angico,angico,temp8,altura,RII,0.1515151515
38,angico,cating,temp8,altura,RII,-0.1923076923
38,angico,aroeira,temp8,altura,RII,-0.1578947368
111,angico,angico,temp8,altura,RII,0.5384615385
111,angico,cating,temp8,altura,RII,-0.2751677852
111,angico,aroeira,temp8,altura,RII,-0.173553719
58,angico,angico,temp8,altura,RII,0.0754716981
58,angico,cating,temp8,altura,RII,-0.0294117647
58,angico,aroeira,temp8,altura,RII,-0.025
85,angico,angico,temp8,altura,RII,1
85,angico,cating,temp8,altura,RII,0.44
85,angico,aroeira,temp8,altura,RII,-0.1333333333
144,angico,angico,temp8,altura,RII,0
144,angico,cating,temp8,altura,RII,0.1555555556
144,angico,aroeira,temp8,altura,RII,0
113,algodao,angico,temp8,altura,RII,1
113,algodao,cating,temp8,altura,RII,0
113,algodao,aroeira,temp8,altura,RII,1
123,algodao,angico,temp8,altura,RII,1
123,algodao,cating,temp8,altura,RII,-0.0222222222
123,algodao,aroeira,temp8,altura,RII,-0.0882352941
122,algodao,angico,temp8,altura,RII,0.1549295775
122,algodao,cating,temp8,altura,RII,-0.0212765957
122,algodao,aroeira,temp8,altura,RII,0.0909090909
156,algodao,angico,temp8,altura,RII,-0.1
156,algodao,cating,temp8,altura,RII,-0.1764705882
156,algodao,aroeira,temp8,altura,RII,0.0153846154
157,algodao,angico,temp8,altura,RII,0.2698412698
157,algodao,cating,temp8,altura,RII,-0.2549019608
157,algodao,aroeira,temp8,altura,RII,-0.0294117647
41,burra,angico,temp8,altura,RII,-1
41,burra,cating,temp8,altura,RII,0.0847457627
41,burra,aroeira,temp8,altura,RII,0.024
102,burra,angico,temp8,altura,RII,0.2222222222
102,burra,cating,temp8,altura,RII,0.1186440678
102,burra,aroeira,temp8,altura,RII,0.0263157895
81,burra,angico,temp8,altura,RII,-1
81,burra,cating,temp8,altura,RII,0.1
81,burra,aroeira,temp8,altura,RII,0.1212121212
88,burra,angico,temp8,altura,RII,0.2666666667
88,burra,cating,temp8,altura,RII,0.3333333333
88,burra,aroeira,temp8,altura,RII,-0.04
128,burra,angico,temp8,altura,RII,0.0361445783
128,burra,cating,temp8,altura,RII,0.1538461538
128,burra,aroeira,temp8,altura,RII,0.2459016393
30,catanduva,angico,temp8,altura,RII,1
30,catanduva,cating,temp8,altura,RII,1
30,catanduva,aroeira,temp8,altura,RII,0.0786516854
43,catanduva,angico,temp8,altura,RII,0.0344827586
43,catanduva,cating,temp8,altura,RII,-0.1891891892
43,catanduva,aroeira,temp8,altura,RII,0.1764705882
108,catanduva,angico,temp8,altura,RII,1
108,catanduva,cating,temp8,altura,RII,1
108,catanduva,aroeira,temp8,altura,RII,0.0294117647
65,catanduva,angico,temp8,altura,RII,-1
65,catanduva,cating,temp8,altura,RII,0.1923076923
65,catanduva,aroeira,temp8,altura,RII,0.1025641026
131,catanduva,angico,temp8,altura,RII,0.0909090909
131,catanduva,cating,temp8,altura,RII,-0.0526315789
131,catanduva,aroeira,temp8,altura,RII,-0.0833333333
21,catingueira,angico,temp8,altura,RII,1
21,catingueira,cating,temp8,altura,RII,-0.1111111111
21,catingueira,aroeira,temp8,altura,RII,0.0476190476
35,catingueira,angico,temp8,altura,RII,0.1904761905
35,catingueira,cating,temp8,altura,RII,-0.1538461538
35,catingueira,aroeira,temp8,altura,RII,-0.2195121951
64,catingueira,angico,temp8,altura,RII,1
64,catingueira,cating,temp8,altura,RII,-0.3333333333
64,catingueira,aroeira,temp8,altura,RII,0.3333333333
95,catingueira,angico,temp8,altura,RII,0.0746268657
95,catingueira,cating,temp8,altura,RII,0
95,catingueira,aroeira,temp8,altura,RII,0.0263157895
127,catingueira,angico,temp8,altura,RII,-0.2394366197
127,catingueira,cating,temp8,altura,RII,-0.037037037
127,catingueira,aroeira,temp8,altura,RII,-0.1428571429
97,cumaru,angico,temp8,altura,RII,-0.1764705882
97,cumaru,cating,temp8,altura,RII,0.0769230769
97,cumaru,aroeira,temp8,altura,RII,0.1071428571
149,cumaru,angico,temp8,altura,RII,1
149,cumaru,cating,temp8,altura,RII,-0.1153846154
149,cumaru,aroeira,temp8,altura,RII,-0.0410958904
100,cumaru,angico,temp8,altura,RII,1
100,cumaru,cating,temp8,altura,RII,0.0175438596
100,cumaru,aroeira,temp8,altura,RII,-1
53,cumaru,angico,temp8,altura,RII,1
53,cumaru,cating,temp8,altura,RII,0.0303030303
53,cumaru,aroeira,temp8,altura,RII,0
23,cumaru,angico,temp8,altura,RII,-1
23,cumaru,cating,temp8,altura,RII,-0.4042553191
23,cumaru,aroeira,temp8,altura,RII,1
138,favelinha,angico,temp8,altura,RII,0.3493975904
138,favelinha,cating,temp8,altura,RII,-0.1777777778
138,favelinha,aroeira,temp8,altura,RII,-0.1
124,favelinha,angico,temp8,altura,RII,1
124,favelinha,cating,temp8,altura,RII,-0.0454545455
124,favelinha,aroeira,temp8,altura,RII,0.0508474576
153,favelinha,angico,temp8,altura,RII,0.2923076923
153,favelinha,cating,temp8,altura,RII,1
153,favelinha,aroeira,temp8,altura,RII,-0.0158730159
154,favelinha,angico,temp8,altura,RII,-1
154,favelinha,cating,temp8,altura,RII,0.0322580645
154,favelinha,aroeira,temp8,altura,RII,0.1884057971
155,favelinha,angico,temp8,altura,RII,1
155,favelinha,cating,temp8,altura,RII,0.0909090909
155,favelinha,aroeira,temp8,altura,RII,0.0149253731
24,feijao,angico,temp8,altura,RII,1
24,feijao,cating,temp8,altura,RII,0.2156862745
24,feijao,aroeira,temp8,altura,RII,1
67,feijao,angico,temp8,altura,RII,-1
67,feijao,cating,temp8,altura,RII,0.2727272727
67,feijao,aroeira,temp8,altura,RII,0.1428571429
75,feijao,angico,temp8,altura,RII,0.1525423729
75,feijao,cating,temp8,altura,RII,0
75,feijao,aroeira,temp8,altura,RII,-0.0114942529
80,feijao,angico,temp8,altura,RII,0
80,feijao,cating,temp8,altura,RII,-1
80,feijao,aroeira,temp8,altura,RII,-1
134,feijao,angico,temp8,altura,RII,-0.064516129
134,feijao,cating,temp8,altura,RII,0.347826087
134,feijao,aroeira,temp8,altura,RII,0.0447761194
27,imbiratanha,angico,temp8,altura,RII,0.1428571429
27,imbiratanha,cating,temp8,altura,RII,0.0175438596
27,imbiratanha,aroeira,temp8,altura,RII,0.0144927536
150,imbiratanha,angico,temp8,altura,RII,0.0769230769
150,imbiratanha,cating,temp8,altura,RII,-0.1481481481
150,imbiratanha,aroeira,temp8,altura,RII,-0.1333333333
73,imbiratanha,angico,temp8,altura,RII,0.2162162162
73,imbiratanha,cating,temp8,altura,RII,1
73,imbiratanha,aroeira,temp8,altura,RII,0.1142857143
78,imbiratanha,angico,temp8,altura,RII,-0.164556962
78,imbiratanha,cating,temp8,altura,RII,0.05
78,imbiratanha,aroeira,temp8,altura,RII,-0.1506849315
160,imbiratanha,angico,temp8,altura,RII,-0.1428571429
160,imbiratanha,cating,temp8,altura,RII,-0.0222222222
160,imbiratanha,aroeira,temp8,altura,RII,0.2112676056
57,imburana,angico,temp8,altura,RII,0.0181818182
57,imburana,cating,temp8,altura,RII,0.0612244898
57,imburana,aroeira,temp8,altura,RII,-0.1212121212
151,imburana,angico,temp8,altura,RII,0.0704225352
151,imburana,cating,temp8,altura,RII,0.2991452991
151,imburana,aroeira,temp8,altura,RII,0.0632911392
74,imburana,angico,temp8,altura,RII,1
74,imburana,cating,temp8,altura,RII,-1
74,imburana,aroeira,temp8,altura,RII,-0.0789473684
76,imburana,angico,temp8,altura,RII,1
76,imburana,cating,temp8,altura,RII,0.3333333333
76,imburana,aroeira,temp8,altura,RII,-1
159,imburana,angico,temp8,altura,RII,-0.0136986301
159,imburana,cating,temp8,altura,RII,-1
159,imburana,aroeira,temp8,altura,RII,-0.0149253731
34,ipe,angico,temp8,altura,RII,-0.4210526316
34,ipe,cating,temp8,altura,RII,-0.1886792453
34,ipe,aroeira,temp8,altura,RII,-0.0833333333
112,ipe,angico,temp8,altura,RII,1
112,ipe,cating,temp8,altura,RII,0.1914893617
112,ipe,aroeira,temp8,altura,RII,0.0294117647
55,ipe,angico,temp8,altura,RII,1
55,ipe,cating,temp8,altura,RII,-0.2347826087
55,ipe,aroeira,temp8,altura,RII,-0.2328767123
132,ipe,angico,temp8,altura,RII,1
132,ipe,cating,temp8,altura,RII,0.2
132,ipe,aroeira,temp8,altura,RII,0.1232876712
118,ipe,angico,temp8,altura,RII,-0.0363636364
118,ipe,cating,temp8,altura,RII,0
118,ipe,aroeira,temp8,altura,RII,-0.0243902439
130,juca,angico,temp8,altura,RII,1
130,juca,cating,temp8,altura,RII,-0.2075471698
130,juca,aroeira,temp8,altura,RII,-0.1594202899
136,juca,angico,temp8,altura,RII,1
136,juca,cating,temp8,altura,RII,0.1475409836
136,juca,aroeira,temp8,altura,RII,-0.1111111111
139,juca,angico,temp8,altura,RII,-0.0303030303
139,juca,cating,temp8,altura,RII,0
139,juca,aroeira,temp8,altura,RII,0.0588235294
145,juca,angico,temp8,altura,RII,1
145,juca,cating,temp8,altura,RII,-0.0980392157
145,juca,aroeira,temp8,altura,RII,0.0864197531
148,juca,angico,temp8,altura,RII,-0.1875
148,juca,cating,temp8,altura,RII,-0.1470588235
148,juca,aroeira,temp8,altura,RII,0.0793650794
46,jubranca,angico,temp8,altura,RII,0
46,jubranca,cating,temp8,altura,RII,-0.0638297872
46,jubranca,aroeira,temp8,altura,RII,0.1475409836
19,jubranca,angico,temp8,altura,RII,-1
19,jubranca,cating,temp8,altura,RII,-1
