plot,nurse,target,tempo,altura,folha
113,algodao,cating,temp1,0.037037037,0
113,algodao,cating,temp2,0.0566037736,0.0909090909
113,algodao,cating,temp3,0.0384615385,0
113,algodao,cating,temp4,0.0181818182,0.1111111111
113,algodao,cating,temp5,0.0566037736,0
113,algodao,cating,temp6,0.0566037736,0.5
113,algodao,cating,temp7,0.037037037,0
113,algodao,cating,temp8,0,0
113,algodao,cating,temp9,0,0.3658536585
115,umbu,angico,temp1,-0.21875,0.3846153846
115,umbu,angico,temp2,-0.15625,0.4166666667
115,umbu,angico,temp3,-0.1343283582,0.1764705882
115,umbu,angico,temp4,-0.1343283582,0.5555555556
115,umbu,angico,temp5,0.1168831169,0.6666666667
115,umbu,angico,temp6,-0.1304347826,0
115,umbu,angico,temp7,0,0
115,umbu,angico,temp8,-0.1470588235,0
115,umbu,angico,temp9,0,-0.1343283582
115,umbu,aroeira,temp1,-0.0545454545,-0.2380952381
115,umbu,aroeira,temp2,-0.1228070175,-0.0909090909
115,umbu,aroeira,temp3,-0.1228070175,-0.3
115,umbu,aroeira,temp4,-0.1071428571,-0.25
115,umbu,aroeira,temp5,-0.0810810811,-0.3333333333
115,umbu,aroeira,temp6,-0.1071428571,-0.3333333333
115,umbu,aroeira,temp7,-0.0877192982,-0.3333333333
115,umbu,aroeira,temp8,-0.1034482759,-0.5
115,umbu,aroeira,temp9,-0.5,-0.0877192982
115,umbu,cating,temp1,-0.2558139535,0
115,umbu,cating,temp2,-0.3,0
115,umbu,cating,temp3,-0.0588235294,0
115,umbu,cating,temp4,-0.2857142857,0
115,umbu,cating,temp5,0,0.5
115,umbu,cating,temp6,-0.2857142857,-0.3333333333
115,umbu,cating,temp7,-0.2727272727,0
115,umbu,cating,temp8,1,1
115,umbu,cating,temp9,1,1
118,ipe,angico,temp1,-0.0642201835,0.4
118,ipe,angico,temp2,-0.0555555556,0.3333333333
118,ipe,angico,temp3,-0.0377358491,0.3333333333
118,ipe,angico,temp4,-0.045045045,0.3333333333
118,ipe,angico,temp5,-0.4430379747,-0.3333333333
118,ipe,angico,temp6,-0.0363636364,0
118,ipe,angico,temp7,-0.027027027,0.3333333333
118,ipe,angico,temp8,-0.0363636364,0
118,ipe,angico,temp9,0,-0.1287128713
118,ipe,aroeira,temp1,0.0120481928,0.04
118,ipe,aroeira,temp2,-0.0512820513,0.0434782609
118,ipe,aroeira,temp3,-0.0410958904,0.0476190476
118,ipe,aroeira,temp4,-0.1084337349,-0.1111111111
118,ipe,aroeira,temp5,0,-0.3333333333
118,ipe,aroeira,temp6,-0.025,-0.3333333333
118,ipe,aroeira,temp7,-0.0256410256,-0.2
118,ipe,aroeira,temp8,-0.0243902439,-0.3333333333
118,ipe,aroeira,temp9,0,-0.0512820513
118,ipe,cating,temp1,0,-0.1428571429
118,ipe,cating,temp2,-0.0476190476,-0.1428571429
118,ipe,cating,temp3,0.023255814,-0.1428571429
118,ipe,cating,temp4,0,-0.1428571429
118,ipe,cating,temp5,0.0476190476,-0.1428571429
118,ipe,cating,temp6,-0.023255814,0
118,ipe,cating,temp7,0.0222222222,-0.3333333333
118,ipe,cating,temp8,0,0.5
118,ipe,cating,temp9,0.5,0
119,mofumbo,angico,temp1,0.1111111111,0.5294117647
119,mofumbo,angico,temp2,0.1162790698,0.3846153846
119,mofumbo,angico,temp3,-0.0909090909,0.2727272727
119,mofumbo,angico,temp4,0.0666666667,0.2727272727
119,mofumbo,angico,temp5,0.0869565217,0.3333333333
119,mofumbo,angico,temp6,0.125,0
119,mofumbo,angico,temp7,-0.05,0
119,mofumbo,angico,temp8,-1,-1
119,mofumbo,angico,temp9,-1,-1
119,mofumbo,aroeira,temp1,0.0967741935,0.2592592593
119,mofumbo,aroeira,temp2,0.1111111111,0.25
119,mofumbo,aroeira,temp3,0.1428571429,0.1428571429
119,mofumbo,aroeira,temp4,0.1290322581,0.0769230769
119,mofumbo,aroeira,temp5,0.0769230769,0
119,mofumbo,aroeira,temp6,0.1290322581,0
119,mofumbo,aroeira,temp7,0.1290322581,0
119,mofumbo,aroeira,temp8,0.1290322581,0
119,mofumbo,aroeira,temp9,0,0.1475409836
119,mofumbo,cating,temp1,0.0638297872,0.1428571429
119,mofumbo,cating,temp2,0.0212765957,0
119,mofumbo,cating,temp3,0.0666666667,0
119,mofumbo,cating,temp4,0.1063829787,0
119,mofumbo,cating,temp5,-0.0188679245,0
119,mofumbo,cating,temp6,0.0666666667,-0.3333333333
119,mofumbo,cating,temp7,1,1
119,mofumbo,cating,temp8,1,1
119,mofumbo,cating,temp9,1,1
122,algodao,angico,temp1,0.1714285714,-0.0526315789
122,algodao,angico,temp2,0.1818181818,0.1428571429
122,algodao,angico,temp3,0.1940298507,0.2307692308
122,algodao,angico,temp4,0.1940298507,0.2307692308
122,algodao,angico,temp5,0.1470588235,0.4285714286
122,algodao,angico,temp6,0.2,0.2
122,algodao,angico,temp7,0.1714285714,0
122,algodao,angico,temp8,0.1549295775,0
122,algodao,angico,temp9,0,0.1884057971
122,algodao,aroeira,temp1,0.1384615385,-0.0476190476
122,algodao,aroeira,temp2,0.1746031746,0.0476190476
122,algodao,aroeira,temp3,0.1290322581,0.1
122,algodao,aroeira,temp4,0.1111111111,0.1111111111
122,algodao,aroeira,temp5,0.1428571429,-0.5
122,algodao,aroeira,temp6,0.1044776119,-0.3333333333
122,algodao,aroeira,temp7,0.1428571429,-0.3333333333
122,algodao,aroeira,temp8,0.0909090909,-0.6666666667
122,algodao,aroeira,temp9,0,0
122,algodao,cating,temp1,0.0588235294,-0.25
122,algodao,cating,temp2,-0.0212765957,-0.25
122,algodao,cating,temp3,-0.0666666667,-0.25
122,algodao,cating,temp4,-0.0212765957,-0.25
122,algodao,cating,temp5,-0.0212765957,-0.1428571429
122,algodao,cating,temp6,-0.0434782609,-0.1428571429
122,algodao,cating,temp7,-0.0666666667,0.2
122,algodao,cating,temp8,-0.0212765957,0.2
122,algodao,cating,temp9,0,0.3658536585
123,algodao,angico,temp1,0.0149253731,0
123,algodao,angico,temp2,0.0769230769,0
123,algodao,angico,temp3,0.125,-0.2
123,algodao,angico,temp4,0.0303030303,-0.1111111111
123,algodao,angico,temp5,0.0149253731,0
123,algodao,angico,temp6,0.0447761194,0
123,algodao,angico,temp7,1,1
123,algodao,angico,temp8,1,1
123,algodao,angico,temp9,1,1
123,algodao,aroeira,temp1,-0.0606060606,0.0526315789
123,algodao,aroeira,temp2,-0.09375,0.1428571429
123,algodao,aroeira,temp3,-0.0882352941,0.1578947368
123,algodao,aroeira,temp4,-0.0909090909,0.5
123,algodao,aroeira,temp5,-0.0909090909,0
123,algodao,aroeira,temp6,-0.1044776119,0
123,algodao,aroeira,temp7,-0.0909090909,0
123,algodao,aroeira,temp8,-0.0882352941,0
123,algodao,aroeira,temp9,0,0
123,algodao,cating,temp1,0.1304347826,0.1111111111
123,algodao,cating,temp2,0.0434782609,0
123,algodao,cating,temp3,0.0204081633,0.1428571429
123,algodao,cating,temp4,0,0.25
123,algodao,cating,temp5,0,0
123,algodao,cating,temp6,0.0454545455,0
123,algodao,cating,temp7,0.0222222222,0
123,algodao,cating,temp8,-0.0222222222,0
123,algodao,cating,temp9,0,-0.0222222222
124,favelinha,angico,temp1,0.2444444444,0
124,favelinha,angico,temp2,0.0857142857,-0.1428571429
124,favelinha,angico,temp3,0.3191489362,0
124,favelinha,angico,temp4,1,1
124,favelinha,angico,temp5,1,1
124,favelinha,angico,temp6,1,1
124,favelinha,angico,temp7,1,1
124,favelinha,angico,temp8,1,1
124,favelinha,angico,temp9,1,1
124,favelinha,aroeira,temp1,0.0689655172,-0.12
124,favelinha,aroeira,temp2,0.1714285714,0.375
124,favelinha,aroeira,temp3,0.0545454545,-0.2
124,favelinha,aroeira,temp4,0.0508474576,-0.5
124,favelinha,aroeira,temp5,0.0265486726,-0.5
124,favelinha,aroeira,temp6,0.0175438596,-0.5
124,favelinha,aroeira,temp7,0.0260869565,-0.5
124,favelinha,aroeira,temp8,0.0508474576,-0.5
124,favelinha,aroeira,temp9,0,0.0526315789
124,favelinha,cating,temp1,-0.0666666667,0.4285714286
124,favelinha,cating,temp2,0.0666666667,0.1428571429
124,favelinha,cating,temp3,0.1111111111,0.2
124,favelinha,cating,temp4,-0.0697674419,0.2
124,favelinha,cating,temp5,-0.0454545455,0
124,favelinha,cating,temp6,-0.0666666667,0
124,favelinha,cating,temp7,-0.0666666667,-0.3333333333
124,favelinha,cating,temp8,-0.0454545455,-0.3333333333
124,favelinha,cating,temp9,0,-0.1162790698
125,jupreta,angico,temp1,0.2151898734,0.1111111111
125,jupreta,angico,temp2,0.2207792208,0.125
125,jupreta,angico,temp3,0.2051282051,0.2307692308
125,jupreta,angico,temp4,1,1
125,jupreta,angico,temp5,1,1
125,jupreta,angico,temp6,1,1
125,jupreta,angico,temp7,1,1
125,jupreta,angico,temp8,1,1
125,jupreta,angico,temp9,1,1
125,jupreta,aroeira,temp1,0,0.0666666667
125,jupreta,aroeira,temp2,0.0588235294,-0.75
125,jupreta,aroeira,temp3,0.0181818182,-0.7142857143
125,jupreta,aroeira,temp4,-0.0357142857,0.1428571429
125,jupreta,aroeira,temp5,-0.0357142857,0.6
125,jupreta,aroeira,temp6,-0.0357142857,0
125,jupreta,aroeira,temp7,-0.0357142857,0
125,jupreta,aroeira,temp8,-0.0181818182,0
125,jupreta,aroeira,temp9,0,-0.037037037
125,jupreta,cating,temp1,0.0769230769,-0.2
125,jupreta,cating,temp2,-0.1063829787,-0.2
125,jupreta,cating,temp3,-0.0666666667,-0.2
125,jupreta,cating,temp4,-0.1304347826,-0.2
125,jupreta,cating,temp5,-0.1555555556,-0.3333333333
125,jupreta,cating,temp6,-0.1739130435,-0.3333333333
125,jupreta,cating,temp7,-0.1489361702,0
125,jupreta,cating,temp8,-0.1111111111,0
125,jupreta,cating,temp9,1,1
126,jupreta,angico,temp1,0.125,-0.4666666667
126,jupreta,angico,temp2,0.0612244898,-0.4666666667
126,jupreta,angico,temp3,0.0384615385,-0.5
126,jupreta,angico,temp4,0.0188679245,-0.5
126,jupreta,angico,temp5,0.0196078431,0.5
126,jupreta,angico,temp6,1,1
126,jupreta,angico,temp7,1,1
126,jupreta,angico,temp8,1,1
126,jupreta,angico,temp9,1,1
126,jupreta,aroeira,temp1,-0.1594202899,-0.1
126,jupreta,aroeira,temp2,-0.1384615385,0.8
126,jupreta,aroeira,temp3,0.037037037,0.6666666667
126,jupreta,aroeira,temp4,-0.1343283582,0.3333333333
126,jupreta,aroeira,temp5,-0.1692307692,0.3333333333
126,jupreta,aroeira,temp6,-0.0357142857,0
126,jupreta,aroeira,temp7,-0.1515151515,0
126,jupreta,aroeira,temp8,-0.1343283582,0
126,jupreta,aroeira,temp9,0,-0.1384615385
126,jupreta,cating,temp1,0.1666666667,0.4
126,jupreta,cating,temp2,0.1836734694,0.4
126,jupreta,cating,temp3,0.137254902,0.4
126,jupreta,cating,temp4,0.1666666667,0
126,jupreta,cating,temp5,0.1666666667,0
126,jupreta,cating,temp6,0.0175438596,0
126,jupreta,cating,temp7,0.16,0
126,jupreta,cating,temp8,0.1666666667,0
126,jupreta,cating,temp9,0,0.1428571429
127,catingueira,angico,temp1,-0.2054794521,-0.52
127,catingueira,angico,temp2,0.0163934426,0.7142857143
127,catingueira,angico,temp3,-0.2,-0.4117647059
127,catingueira,angico,temp4,-0.25,-0.4117647059
127,catingueira,angico,temp5,-0.2222222222,-0.6
127,catingueira,angico,temp6,-0.2328767123,0
127,catingueira,angico,temp7,-0.2222222222,0
127,catingueira,angico,temp8,-0.2394366197,0
127,catingueira,angico,temp9,0,-0.2394366197
127,catingueira,aroeira,temp1,-0.1304347826,0.1304347826
127,catingueira,aroeira,temp2,-0.0422535211,0
127,catingueira,aroeira,temp3,-0.1470588235,-0.375
127,catingueira,aroeira,temp4,-0.1470588235,-0.2307692308
127,catingueira,aroeira,temp5,-0.1343283582,0.3333333333
127,catingueira,aroeira,temp6,-0.1594202899,-0.6666666667
127,catingueira,aroeira,temp7,-0.1428571429,-0.5
127,catingueira,aroeira,temp8,-0.1428571429,-0.5
127,catingueira,aroeira,temp9,-0.3333333333,-0.1428571429
127,catingueira,cating,temp1,-0.0196078431,-0.1428571429
127,catingueira,cating,temp2,-0.1071428571,0.1428571429
127,catingueira,cating,temp3,0,-0.1428571429
127,catingueira,cating,temp4,-0.0384615385,-0.1428571429
127,catingueira,cating,temp5,0.0344827586,0.3333333333
127,catingueira,cating,temp6,0.0357142857,-0.5
127,catingueira,cating,temp7,0.037037037,0
127,catingueira,cating,temp8,-0.037037037,0
127,catingueira,cating,temp9,0,0.0545454545
128,burra,angico,temp1,0.0731707317,0.4
128,burra,angico,temp2,0.0238095238,0.2941176471
128,burra,angico,temp3,0.1666666667,0.3333333333
128,burra,angico,temp4,0.012345679,0.3333333333
128,burra,angico,temp5,0.0465116279,0.75
128,burra,angico,temp6,0.0588235294,0.7142857143
128,burra,angico,temp7,0.0361445783,0.5
128,burra,angico,temp8,0.0361445783,0.5
128,burra,angico,temp9,0,0.0588235294
128,burra,aroeira,temp1,0.0684931507,-0.04
128,burra,aroeira,temp2,0.0571428571,-0.12
128,burra,aroeira,temp3,0.0447761194,-0.2380952381
128,burra,aroeira,temp4,0.014084507,-0.4545454545
128,burra,aroeira,temp5,0.0571428571,0.5
128,burra,aroeira,temp6,0.0434782609,0.3333333333
128,burra,aroeira,temp7,0.0434782609,0.3333333333
128,burra,aroeira,temp8,0.2459016393,0.3333333333
128,burra,aroeira,temp9,0,0.0724637681
128,burra,cating,temp1,0.1428571429,0.1428571429
128,burra,cating,temp2,0.16,0.25
128,burra,cating,temp3,0.1923076923,0.25
128,burra,cating,temp4,0.1923076923,0.25
128,burra,cating,temp5,0.1923076923,0
128,burra,cating,temp6,0.24,0
128,burra,cating,temp7,0,0
128,burra,cating,temp8,0.1538461538,0
128,burra,cating,temp9,0,0.1764705882
129,pereiro,angico,temp1,-0.1111111111,0.1111111111
129,pereiro,angico,temp2,-0.1168831169,0.1764705882
129,pereiro,angico,temp3,-0.1428571429,0.8
129,pereiro,angico,temp4,-0.1,0.7777777778
129,pereiro,angico,temp5,-0.1139240506,0.7777777778
129,pereiro,angico,temp6,-0.125,0.6
129,pereiro,angico,temp7,-0.1282051282,0
129,pereiro,angico,temp8,1,1
129,pereiro,angico,temp9,1,1
129,pereiro,aroeira,temp1,-0.1014492754,0.0434782609
129,pereiro,aroeira,temp2,-0.0909090909,0.0833333333
129,pereiro,aroeira,temp3,-0.1714285714,0
129,pereiro,aroeira,temp4,-0.0985915493,0
129,pereiro,aroeira,temp5,-0.1014492754,0.2
129,pereiro,aroeira,temp6,-0.0985915493,0.3333333333
129,pereiro,aroeira,temp7,0.0476190476,0.3333333333
129,pereiro,aroeira,temp8,-0.0810810811,0.6
129,pereiro,aroeira,temp9,0.3333333333,-0.0857142857
129,pereiro,cating,temp1,0.4042553191,0.1666666667
129,pereiro,cating,temp2,0.4545454545,0.1666666667
129,pereiro,cating,temp3,0.3488372093,0.25
129,pereiro,cating,temp4,0.4222222222,0.1111111111
129,pereiro,cating,temp5,0.4042553191,0
129,pereiro,cating,temp6,0.4347826087,0
129,pereiro,cating,temp7,0.4347826087,0
129,pereiro,cating,temp8,1,1
129,pereiro,cating,temp9,1,1
130,juca,angico,temp1,-0.1948051948,-0.0588235294
130,juca,angico,temp2,-0.2289156627,-0.2307692308
130,juca,angico,temp3,-0.2142857143,-0.2307692308
130,juca,angico,temp4,-0.1851851852,-0.0769230769
130,juca,angico,temp5,-0.2142857143,0.6666666667
130,juca,angico,temp6,-0.1860465116,0.5
130,juca,angico,temp7,-0.2289156627,0
130,juca,angico,temp8,1,1
130,juca,angico,temp9,1,1
130,juca,aroeira,temp1,-0.1714285714,0.1578947368
130,juca,aroeira,temp2,-0.1764705882,0.2222222222
130,juca,aroeira,temp3,-0.1515151515,0.125
130,juca,aroeira,temp4,-0.1282051282,-0.2
130,juca,aroeira,temp5,-0.1470588235,-0.6
130,juca,aroeira,temp6,-0.1343283582,-0.6
130,juca,aroeira,temp7,-0.1470588235,-0.5
130,juca,aroeira,temp8,-0.1594202899,-0.3333333333
130,juca,aroeira,temp9,0,-0.1594202899
130,juca,cating,temp1,-0.275862069,-0.4285714286
130,juca,cating,temp2,-0.298245614,-0.4285714286
130,juca,cating,temp3,-0.2592592593,-0.4285714286
130,juca,cating,temp4,0.1746031746,0.4285714286
130,juca,cating,temp5,-0.2336448598,0
130,juca,cating,temp6,-0.2592592593,0
130,juca,cating,temp7,-0.2631578947,0
130,juca,cating,temp8,-0.2075471698,0
130,juca,cating,temp9,0,-0.2363636364
131,catanduva,angico,temp1,0.0545454545,0.2592592593
131,catanduva,angico,temp2,0.0714285714,0.4545454545
131,catanduva,angico,temp3,0.0566037736,0.2941176471
131,catanduva,angico,temp4,0.0877192982,0.375
131,catanduva,angico,temp5,0.1034482759,0
131,catanduva,angico,temp6,0.1071428571,-0.6
131,catanduva,angico,temp7,0.0545454545,-0.3333333333
131,catanduva,angico,temp8,0.0909090909,0
131,catanduva,angico,temp9,0,0.0714285714
131,catanduva,aroeira,temp1,-0.0833333333,-0.0526315789
131,catanduva,aroeira,temp2,0,-0.0526315789
131,catanduva,aroeira,temp3,-0.0149253731,-0.125
131,catanduva,aroeira,temp4,-0.0629370629,-0.6
131,catanduva,aroeira,temp5,-0.0704225352,-0.6
131,catanduva,aroeira,temp6,-0.0434782609,-0.6
131,catanduva,aroeira,temp7,-0.0571428571,-0.5
131,catanduva,aroeira,temp8,-0.0833333333,-0.3333333333
131,catanduva,aroeira,temp9,-0.3333333333,-0.0724637681
131,catanduva,cating,temp1,0,0
131,catanduva,cating,temp2,0.2857142857,0
131,catanduva,cating,temp3,-0.05,0
131,catanduva,cating,temp4,-0.05,0
131,catanduva,cating,temp5,-0.1,-0.2
131,catanduva,cating,temp6,-0.0243902439,-0.2
131,catanduva,cating,temp7,-0.0769230769,0
131,catanduva,cating,temp8,-0.0526315789,0
131,catanduva,cating,temp9,0,-0.0810810811
132,ipe,angico,temp1,0,0.0769230769
132,ipe,angico,temp2,-0.0188679245,0.0769230769
132,ipe,angico,temp3,-0.0384615385,0.0909090909
132,ipe,angico,temp4,-0.037037037,0
132,ipe,angico,temp5,-0.0545454545,0.3333333333
132,ipe,angico,temp6,1,1
132,ipe,angico,temp7,1,1
132,ipe,angico,temp8,1,1
132,ipe,angico,temp9,1,1
132,ipe,aroeira,temp1,-0.1388888889,0.1666666667
132,ipe,aroeira,temp2,-0.1549295775,-0.1
132,ipe,aroeira,temp3,0.1267605634,0.1428571429
132,ipe,aroeira,temp4,0.1428571429,0.4545454545
132,ipe,aroeira,temp5,0.1111111111,0.5
132,ipe,aroeira,temp6,0.1267605634,0.3333333333
132,ipe,aroeira,temp7,0.1232876712,0.5
132,ipe,aroeira,temp8,0.1232876712,0
132,ipe,aroeira,temp9,0,-0.0163934426
132,ipe,cating,temp1,-0.2380952381,0
132,ipe,cating,temp2,0.2307692308,0.2
132,ipe,cating,temp3,0.2105263158,0
132,ipe,cating,temp4,0.2727272727,0
132,ipe,cating,temp5,0.2380952381,0
132,ipe,cating,temp6,0.2105263158,0
132,ipe,cating,temp7,0.1794871795,0
132,ipe,cating,temp8,0.2,0
132,ipe,cating,temp9,0,0.1794871795
134,feijao,angico,temp1,-0.0461538462,-0.3846153846
134,feijao,angico,temp2,-0.0666666667,-0.2727272727
134,feijao,angico,temp3,-0.0666666667,-0.2
134,feijao,angico,temp4,-0.0508474576,-0.1111111111
134,feijao,angico,temp5,-0.0625,0
134,feijao,angico,temp6,-0.03125,0
134,feijao,angico,temp7,-0.03125,0
134,feijao,angico,temp8,-0.064516129,0
134,feijao,angico,temp9,1,1
134,feijao,aroeira,temp1,-0.0491803279,0.0909090909
134,feijao,aroeira,temp2,0.0158730159,0.0909090909
134,feijao,aroeira,temp3,0.0476190476,0.2380952381
134,feijao,aroeira,temp4,0.0476190476,-0.3333333333
134,feijao,aroeira,temp5,0.1014492754,0.7142857143
134,feijao,aroeira,temp6,0.0461538462,0.5
134,feijao,aroeira,temp7,0.1014492754,0.3333333333
134,feijao,aroeira,temp8,0.0447761194,0.3333333333
134,feijao,aroeira,temp9,0,0.1014492754
134,feijao,cating,temp1,0.2888888889,0
134,feijao,cating,temp2,0.3777777778,0
134,feijao,cating,temp3,0.3777777778,-0.2
134,feijao,cating,temp4,0.347826087,0
134,feijao,cating,temp5,0.347826087,0
134,feijao,cating,temp6,0.347826087,0
134,feijao,cating,temp7,0.3333333333,0
134,feijao,cating,temp8,0.347826087,0
134,feijao,cating,temp9,0,0.3777777778
136,juca,angico,temp1,-0.0476190476,0.0666666667
136,juca,angico,temp2,-0.1851851852,0
136,juca,angico,temp3,-0.1923076923,0
136,juca,angico,temp4,-0.1851851852,-0.0769230769
136,juca,angico,temp5,-0.1290322581,0.3333333333
136,juca,angico,temp6,-0.064516129,0
136,juca,angico,temp7,1,1
136,juca,angico,temp8,1,1
136,juca,angico,temp9,1,1
136,juca,aroeira,temp1,-0.075,-0.04
136,juca,aroeira,temp2,-0.1052631579,0
136,juca,aroeira,temp3,-0.0909090909,0
136,juca,aroeira,temp4,-0.1282051282,-0.2
136,juca,aroeira,temp5,0.0724637681,0.6666666667
136,juca,aroeira,temp6,-0.0909090909,-0.2
136,juca,aroeira,temp7,-0.0864197531,-0.2
136,juca,aroeira,temp8,-0.1111111111,-0.5
136,juca,aroeira,temp9,-0.3333333333,-0.0649350649
136,juca,cating,temp1,0.1692307692,0.2727272727
136,juca,cating,temp2,0.21875,0.2727272727
136,juca,cating,temp3,0.2063492063,0.5555555556
136,juca,cating,temp4,0.1746031746,0.4285714286
136,juca,cating,temp5,0.0869565217,0.6666666667
136,juca,cating,temp6,0.2,0.4285714286
136,juca,cating,temp7,0.2121212121,0
136,juca,cating,temp8,0.1475409836,-0.3333333333
136,juca,cating,temp9,0,0.1666666667
137,mofumbo,angico,temp1,0.0625,0.0526315789
137,mofumbo,angico,temp2,0.1290322581,0.125
137,mofumbo,angico,temp3,0.0491803279,0
137,mofumbo,angico,temp4,0.064516129,0
137,mofumbo,angico,temp5,0.0461538462,0.3333333333
137,mofumbo,angico,temp6,1,1
137,mofumbo,angico,temp7,1,1
137,mofumbo,angico,temp8,1,1
137,mofumbo,angico,temp9,1,1
137,mofumbo,aroeira,temp1,0.1304347826,0.0526315789
137,mofumbo,aroeira,temp2,0.1470588235,0
137,mofumbo,aroeira,temp3,0.1594202899,-0.0588235294
137,mofumbo,aroeira,temp4,-1,-1
137,mofumbo,aroeira,temp5,-1,-1
137,mofumbo,aroeira,temp6,-1,-1
137,mofumbo,aroeira,temp7,-1,-1
137,mofumbo,aroeira,temp8,-1,-1
137,mofumbo,aroeira,temp9,-1,-1
137,mofumbo,cating,temp1,-0.0566037736,0
137,mofumbo,cating,temp2,-0.0588235294,0
137,mofumbo,cating,temp3,-0.0612244898,0
137,mofumbo,cating,temp4,-0.04,0
137,mofumbo,cating,temp5,-0.0588235294,-0.1428571429
137,mofumbo,cating,temp6,-0.04,0
137,mofumbo,cating,temp7,-0.04,0
137,mofumbo,cating,temp8,-0.04,0
137,mofumbo,cating,temp9,0,0
138,favelinha,angico,temp1,0.0952380952,0.1428571429
138,favelinha,angico,temp2,0.0952380952,0.1428571429
138,favelinha,angico,temp3,0.2328767123,0.3333333333
138,favelinha,angico,temp4,0.2432432432,0.1666666667
138,favelinha,angico,temp5,-0.08,0.6666666667
138,favelinha,angico,temp6,0.2432432432,0.6666666667
138,favelinha,angico,temp7,0.2328767123,0.6
138,favelinha,angico,temp8,0.3493975904,0.3333333333
138,favelinha,angico,temp9,0,0.2602739726
138,favelinha,aroeira,temp1,-0.0508474576,0.0526315789
138,favelinha,aroeira,temp2,-0.0508474576,0.0526315789
138,favelinha,aroeira,temp3,-0.0909090909,-0.2727272727
138,favelinha,aroeira,temp4,-0.0847457627,-0.4285714286
138,favelinha,aroeira,temp5,-0.0322580645,0
138,favelinha,aroeira,temp6,-0.0526315789,0
138,favelinha,aroeira,temp7,-0.1034482759,0
138,favelinha,aroeira,temp8,-0.1,0
138,favelinha,aroeira,temp9,0,-0.0877192982
138,favelinha,cating,temp1,-0.2087912088,-0.5
138,favelinha,cating,temp2,-0.2087912088,-0.5
138,favelinha,cating,temp3,-0.2272727273,-0.5384615385
138,favelinha,cating,temp4,-0.2,-0.3846153846
138,favelinha,cating,temp5,-0.2134831461,-0.5555555556
138,favelinha,cating,temp6,-0.191011236,0
138,favelinha,cating,temp7,-0.2134831461,0.5
138,favelinha,cating,temp8,-0.1777777778,0.3333333333
138,favelinha,cating,temp9,0.3333333333,-0.1
139,juca,angico,temp1,-0.0153846154,0.4782608696
139,juca,angico,temp2,-0.03125,-0.2857142857
139,juca,angico,temp3,-0.03125,0.4444444444
139,juca,angico,temp4,-0.0461538462,0.5
139,juca,angico,temp5,-0.0447761194,0.7142857143
139,juca,angico,temp6,-0.0606060606,0.6666666667
139,juca,angico,temp7,-0.0303030303,0.6666666667
139,juca,angico,temp8,-0.0303030303,0.6666666667
139,juca,angico,temp9,0,-0.0793650794
139,juca,aroeira,temp1,0.0540540541,-0.1578947368
139,juca,aroeira,temp2,0.0769230769,-0.4666666667
139,juca,aroeira,temp3,0.0461538462,-0.5384615385
139,juca,aroeira,temp4,0.0447761194,-0.4285714286
139,juca,aroeira,temp5,0.0724637681,0.6
139,juca,aroeira,temp6,0.0909090909,0.6
139,juca,aroeira,temp7,0.0588235294,0.3333333333
139,juca,aroeira,temp8,0.0588235294,-0.5
139,juca,aroeira,temp9,-0.6,0.0303030303
139,juca,cating,temp1,0.04,0.3333333333
139,juca,cating,temp2,0.0833333333,0.3333333333
139,juca,cating,temp3,0.1063829787,0.25
139,juca,cating,temp4,0.0416666667,0.4285714286
139,juca,cating,temp5,0.0869565217,0.6
139,juca,cating,temp6,0.0869565217,0.5
139,juca,cating,temp7,0.0833333333,0.6
139,juca,cating,temp8,0,0.6
139,juca,cating,temp9,0,0.0666666667
141,umbu,angico,temp1,0.1052631579,0.5714285714
141,umbu,angico,temp2,0.0789473684,0.5714285714
141,umbu,angico,temp3,0.0833333333,0.5714285714
141,umbu,angico,temp4,0.0909090909,0.5714285714
141,umbu,angico,temp5,0.1168831169,0
141,umbu,angico,temp6,0.12,0
141,umbu,angico,temp7,0.1025641026,0
141,umbu,angico,temp8,0.1025641026,0
141,umbu,angico,temp9,-1,-1
141,umbu,aroeira,temp1,-0.0526315789,-0.1304347826
141,umbu,aroeira,temp2,-0.1267605634,-0.2
141,umbu,aroeira,temp3,-0.0540540541,-0.0909090909
141,umbu,aroeira,temp4,-0.0666666667,-0.2222222222
141,umbu,aroeira,temp5,-0.0810810811,0.1111111111
141,umbu,aroeira,temp6,-0.0684931507,0
141,umbu,aroeira,temp7,-0.0684931507,-0.1428571429
141,umbu,aroeira,temp8,-0.0526315789,-0.2
141,umbu,aroeira,temp9,0,-0.0540540541
141,umbu,cating,temp1,0.1627906977,0.1428571429
141,umbu,cating,temp2,0.0666666667,0.25
141,umbu,cating,temp3,0.15,0.1428571429
141,umbu,cating,temp4,0.0869565217,0.1428571429
141,umbu,cating,temp5,0,0
141,umbu,cating,temp6,0.0769230769,0
141,umbu,cating,temp7,0.0243902439,0
141,umbu,cating,temp8,0.2083333333,0
141,umbu,cating,temp9,0,0.0869565217
143,umbu,angico,temp1,-0.0434782609,0.2727272727
143,umbu,angico,temp2,-0.0724637681,0.3846153846
143,umbu,angico,temp3,-0.0447761194,0.2380952381
143,umbu,angico,temp4,-0.0422535211,0.3043478261
143,umbu,angico,temp5,-0.0857142857,0.7142857143
143,umbu,angico,temp6,-0.0294117647,0.6666666667
